date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:22	27763/27763	---M--	200	added ('OK')	image/jpeg	etag:%226c73-5f5d2f77df95b%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-38-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-38-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:22	65542/65542	---M--	200	added ('OK')	image/jpeg	etag:%2210006-5f5d2f78a2263%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-39.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-39.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:22	31601/31601	---M--	200	added ('OK')	image/jpeg	etag:%227b71-5f5d2f78b4362%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-39-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-39-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:22	50963/50963	---M--	200	added ('OK')	image/jpeg	etag:%22c713-5f5d2f7948a91%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-40.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-40.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:23	25229/25229	---M--	200	added ('OK')	image/jpeg	etag:%22628d-5f5d2f795a3fc%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-40-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-40-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:23	64502/64502	---M--	200	added ('OK')	image/jpeg	etag:%22fbf6-5f5d2f79f19b0%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-41.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-41.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:23	31286/31286	---M--	200	added ('OK')	image/jpeg	etag:%227a36-5f5d2f7a03a8f%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-41-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-41-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:23	44508/44508	---M--	200	added ('OK')	image/jpeg	etag:%22addc-5f5d2f7bbc5a6%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-43.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-43.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:23	22080/22080	---M--	200	added ('OK')	image/jpeg	etag:%225640-5f5d2f7bcdecf%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-43-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-43-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:24	53002/53002	---M--	200	added ('OK')	image/jpeg	etag:%22cf0a-5f5d2f7c61dbc%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-44.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-44.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:24	26092/26092	---M--	200	added ('OK')	image/jpeg	etag:%2265ec-5f5d2f7c717c1%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-44-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-44-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:24	44980/44980	---M--	200	added ('OK')	image/jpeg	etag:%22afb4-5f5d2f7d07a6b%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-45.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-45.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:24	21697/21697	---M--	200	added ('OK')	image/jpeg	etag:%2254c1-5f5d2f7d160a5%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-45-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-45-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:25	69677/69677	---M--	200	added ('OK')	image/jpeg	etag:%221102d-5f5d2f7de4d64%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-46.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-46.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:25	33418/33418	---M--	200	added ('OK')	image/jpeg	etag:%22828a-5f5d2f7df79e7%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-46-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-46-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:26	33778/33778	---M--	200	added ('OK')	image/jpeg	etag:%2283f2-5f5d2f7f4698c%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-47-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-47-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:26	69622/69622	---M--	200	added ('OK')	image/jpeg	etag:%2210ff6-5f5d2f7f338c8%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-47.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-47.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:27	40957/40957	---M--	200	added ('OK')	image/jpeg	etag:%229ffd-5f5d2f7fe313c%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-48.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-48.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:27	19989/19989	---M--	200	added ('OK')	image/jpeg	etag:%224e15-5f5d2f7ff4ab8%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-48-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-48-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:27	33447/33447	---M--	200	added ('OK')	image/jpeg	etag:%2282a7-5f5d2f80de4e2%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-49-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-49-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:27	69774/69774	---M--	200	added ('OK')	image/jpeg	etag:%221108e-5f5d2f80ca47c%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-49.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-49.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:27	57118/57118	---M--	200	added ('OK')	image/jpeg	etag:%22df1e-5f5d2f817f324%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-50.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-50.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:27	28398/28398	---M--	200	added ('OK')	image/jpeg	etag:%226eee-5f5d2f818fc9d%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-50-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-50-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:28	56795/56795	---M--	200	added ('OK')	image/jpeg	etag:%22dddb-5f5d2f82e5575%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-52.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-52.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:28	27432/27432	---M--	200	added ('OK')	image/jpeg	etag:%226b28-5f5d2f82f9215%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-52-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-52-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:28	55312/55312	---M--	200	added ('OK')	image/jpeg	etag:%22d810-5f5d2f839cf28%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-53.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-53.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:28	27716/27716	---M--	200	added ('OK')	image/jpeg	etag:%226c44-5f5d2f83af825%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-53-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-53-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:29	75440/75440	---M--	200	added ('OK')	image/jpeg	etag:%22126b0-5f5d2f859a78e%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-55.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-55.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:29	35166/35166	---M--	200	added ('OK')	image/jpeg	etag:%22895e-5f5d2f85aa521%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-55-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-55-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:29	52002/52002	---M--	200	added ('OK')	image/jpeg	etag:%22cb22-5f5d2f875f589%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-57.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-57.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:29	25346/25346	---M--	200	added ('OK')	image/jpeg	etag:%226302-5f5d2f8770b06%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-57-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-57-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:30	68454/68454	---M--	200	added ('OK')	image/jpeg	etag:%2210b66-5f5d2f883ad4c%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-58.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-58.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:30	32912/32912	---M--	200	added ('OK')	image/jpeg	etag:%228090-5f5d2f884d253%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-58-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-58-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:30	57143/57143	---M--	200	added ('OK')	image/jpeg	etag:%22df37-5f5d2f88dd2f0%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-59.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-59.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:30	27279/27279	---M--	200	added ('OK')	image/jpeg	etag:%226a8f-5f5d2f88ef7b6%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-59-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-59-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:30	50135/50135	---M--	200	added ('OK')	image/jpeg	etag:%22c3d7-5f5d2f898bf99%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-60.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-60.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:31	26898/26898	---M--	200	added ('OK')	image/jpeg	etag:%226912-5f5d2f899d13c%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-60-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-60-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:31	62675/62675	---M--	200	added ('OK')	image/jpeg	etag:%22f4d3-5f5d2f8a35a70%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-61.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-61.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:31	31848/31848	---M--	200	added ('OK')	image/jpeg	etag:%227c68-5f5d2f8a49302%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-61-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-61-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:31	68007/68007	---M--	200	added ('OK')	image/jpeg	etag:%22109a7-5f5d2f8b4a078%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-62.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-62.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:31	31988/31988	---M--	200	added ('OK')	image/jpeg	etag:%227cf4-5f5d2f8b5d924%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-62-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-62-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:32	60695/60695	---M--	200	added ('OK')	image/jpeg	etag:%22ed17-5f5d2f8d3ff92%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-64.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-64.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:32	28903/28903	---M--	200	added ('OK')	image/jpeg	etag:%2270e7-5f5d2f8d50180%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-64-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-64-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:32	63834/63834	---M--	200	added ('OK')	image/jpeg	etag:%22f95a-5f5d2f8e37c76%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-65.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-65.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:33	30662/30662	---M--	200	added ('OK')	image/jpeg	etag:%2277c6-5f5d2f8e49609%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-65-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-65-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:33	62885/62885	---M--	200	added ('OK')	image/jpeg	etag:%22f5a5-5f5d2f8223049%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-51.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-51.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:33	29706/29706	---M--	200	added ('OK')	image/jpeg	etag:%22740a-5f5d2f8234594%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-51-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-51-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:33	62878/62878	---M--	200	added ('OK')	image/jpeg	etag:%22f59e-5f5d2f8f2594f%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-66.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-66.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:33	30676/30676	---M--	200	added ('OK')	image/jpeg	etag:%2277d4-5f5d2f8f389dd%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-66-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-66-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:33	48087/48087	---M--	200	added ('OK')	image/jpeg	etag:%22bbd7-5f5d2f91f9ee5%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-69.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-69.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:34	23616/23616	---M--	200	added ('OK')	image/jpeg	etag:%225c40-5f5d2f920a8a6%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-69-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-69-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:34	48600/48600	---M--	200	added ('OK')	image/jpeg	etag:%22bdd8-5f5d2f92f17d8%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-70.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-70.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:34	23915/23915	---M--	200	added ('OK')	image/jpeg	etag:%225d6b-5f5d2f930543e%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-70-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-70-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:34	56232/56232	---M--	200	added ('OK')	image/jpeg	etag:%22dba8-5f5d2f93efe3b%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-71.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-71.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:35	28734/28734	---M--	200	added ('OK')	image/jpeg	etag:%22703e-5f5d2f9400818%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-71-500x313.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet-2.0-Photos-71-500x313.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:35	51661/51661	---M--	200	added ('OK')	image/jpeg	etag:%22c9cd-5f5d47ddc938b%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet2-1.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet2-1.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:35	7667/7667	---M--	200	added ('OK')	image/jpeg	etag:%221df3-5f5d47ddf4ab3%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet2-1-150x150.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Ranchi-Creators-Meet2-1-150x150.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:35	89489/89489	---M--	200	added ('OK')	image/jpeg	etag:%2215d91-5f5e37729089f%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/media-coverage.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/media-coverage.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:35	7724/7724	---M--	200	added ('OK')	image/jpeg	etag:%221e2c-5f5e3772be6e0%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/media-coverage-150x150.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/media-coverage-150x150.jpg	(from https://www.kalamacademy.org/ranchi-creators-meet-2-0/)
23:50:36	4842/4842	---M--	200	added ('OK')	image/jpeg	etag:%2212ea-58d7ba7bd19e8%22	https://www.kalamacademy.org/wp-content/uploads/2019/07/piso-placement-partner-for-digital-marketing-course-min.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2019/07/piso-placement-partner-for-digital-marketing-course-min.jpg	(from https://www.kalamacademy.org/personality-development-classes-in-ranchi-kalam-academy/)
23:50:36	9512/9512	---M--	200	added ('OK')	text/css	etag:%222528-63a5f2c793389%22	https://www.kalamacademy.org/wp-content/uploads/essential-addons-elementor/eael-4625.css?ver=1686923922	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/essential-addons-elementor/eael-46259bd1.css	(from https://www.kalamacademy.org/personality-development-classes-in-ranchi-kalam-academy/)
23:50:36	699/699	---M--	200	added ('OK')	image/svg+xml	etag:%222bb-63a5518e04be9%22	https://www.kalamacademy.org/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	(from https://www.kalamacademy.org/personality-development-classes-in-ranchi-kalam-academy/)
23:50:36	10310/10310	---M--	200	added ('OK')	text/css	etag:%222846-63072cb9f0317%22	https://www.kalamacademy.org/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.27.7	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/plugins/elementor/assets/css/widget-icon-list.min7871.css	(from https://www.kalamacademy.org/personality-development-classes-in-ranchi-kalam-academy/)
23:50:37	198/198	---M--	200	added ('OK')	text/css	etag:%22c6-63072cbab33d4%22	https://www.kalamacademy.org/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?ver=3.27.7	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min7871.css	(from https://www.kalamacademy.org/personality-development-classes-in-ranchi-kalam-academy/)
23:50:37	645/645	---M--	200	added ('OK')	text/css	etag:%22285-63072cb9c2b4a%22	https://www.kalamacademy.org/wp-content/plugins/elementor/assets/css/conditionals/shapes.min.css?ver=3.27.7	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/plugins/elementor/assets/css/conditionals/shapes.min7871.css	(from https://www.kalamacademy.org/personality-development-classes-in-ranchi-kalam-academy/)
23:50:37	1578/1578	---M--	200	added ('OK')	text/css	etag:%2262a-63072cb9fbef6%22	https://www.kalamacademy.org/wp-content/plugins/elementor/assets/css/widget-toggle.min.css?ver=3.27.7	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/plugins/elementor/assets/css/widget-toggle.min7871.css	(from https://www.kalamacademy.org/personality-development-classes-in-ranchi-kalam-academy/)
